X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM
-1711826.6016,3250196.7927,2918,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2949,Chica,Del Palo, ,La playa Chica situada en Telde es una playa de arena de 80 metros de longitud.,80 metros,36 metros, ,Bajo,Semiurbana,No, ,Oscura,Oleaje fuerte / Ventosa,No,No,No, , , ,No,No, ,Sí, ,A pie fácil / Coche,No,No, ,Sí,"Urbano, Líneas 1, 2",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,462877,3098334,28,"15º 22' 39,455'' W","28º 00' 34,974'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2, ,Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,10 km.,Arena,Urbana,No, ,-15.3776,28.0097,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2949
-1711726.4141,3249793.3156,2919,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2950,La Garita, , ,La playa La Garita situada en Telde es una playa de arena de 260 metros de longitud.,260 metros,25 metros, ,Alto,Urbana,Sí,Parcial,Oscura,Oleaje fuerte / Ventosa,No,No,No, , , ,Sí,Sí,Temporada estival,Sí, ,A pie fácil / Coche,Sí,No,GC-10,Sí,"Urbano, Líneas 1, 2",No, , ,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,462964,3097980,28,"15º 22' 36,340'' W","28º 00' 23,608'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,"3,5 km.",Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,10 km.,Arena,Urbana,No, ,-15.3767,28.0065,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2950
-1711570.5668,3248948.5742,2920,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2951,Pozuelo,Hoya del Pozo,Hoya Pozuelo,La playa Pozuelo situada en Telde es una playa de arena de 130 metros de longitud.,130 metros,45 metros, ,Alto,Semiurbana,Sí,Completo,Oscura,Oleaje fuerte / Ventosa,No,No,No, , , ,Sí,No, ,Sí, ,A pie fácil / Coche,Sí,No,GC-10,Sí,"Urbano, Líneas 1, 2",Sí, , ,No,Sí,Sí,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,463099,3097237,28,"15º 22' 31,166'' W","27º 59' 59,379'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,2 km.,Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,13 km.,Arena,Semiurbana,No, ,-15.3753,27.9998,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2951
-1711448.1154,3248519.9195,2921,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2952,El Hombre, , ,La playa El Hombre situada en Telde es una playa de arena de 270 metros de longitud.,270 metros,65 metros, ,Alto,Semiurbana,Sí,Completo,Oscura,Oleaje fuerte / Ventosa,No,No,No, , , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,GC-10,Sí,"Urbano, Líneas 2, 4, 5, 6",Sí, , ,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,463206,3096860,28,"15º 22' 27,170'' W","27º 59' 47,300'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,"1,8 km.",Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,13 km.,Arena,Urbana,No, ,-15.3742,27.9964,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2952
-1711548.3029,3247423.1294,2922,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2953,Melenara, , ,"La playa Melenara situada en Telde es una playa de arena de 350 metros de longitud. La playa cuenta con servicios básicos como acceso para discapacitados, aseos o aparcamiento.",350 metros,30 metros, ,Alto,Urbana,Sí,Completo,Oscura,Oleaje moderado,No,No,Sí,en la playa, , ,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,GC-116,Sí,"Urbano, Línea 2",Sí, , ,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,Sí,No,No,No,No,Emergencias (112).,463115,3095896,28,"15º 22' 30,393'' W","27º 59' 15,931'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,"0,7 km.",Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,13 km.,Arena,Semiurbana,No, ,-15.3751,27.9877,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2953
-1711859.9975,3246792.8304,2923,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2954,Salinetas, , ,"La playa Salinetas situada en Telde es una playa de arena de 350 metros de longitud. La playa cuenta con servicios básicos como acceso para discapacitados, aseos o aparcamiento.",350 metros,50 metros, ,Alto,Semiurbana,Sí,Completo,Dorada,Oleaje moderado,No,No,No, , , ,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,GC-116,Sí,"Urbano, Línea 2",Sí, , ,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,Sí,No,No,No,No,Emergencias (112).,462838,3095343,28,"15º 22' 40,581'' W","27º 58' 57,964'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,"1,5 km.",Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,13 km.,Arena,Urbana,No, ,-15.3779,27.9827,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2954
-1712227.3518,3245960.8804,2924,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2955,Agua Dulce, , ,La playa Agua Dulce situada en Telde es una playa de arena de 140 metros de longitud.,140 metros,20 metros, ,Bajo,Aislada,No, ,Dorada,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,GC-1,Sí,"Urbano, Línea 2",No, , ,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,462511,3094613,28,"15º 22' 52,358'' W","27º 58' 34,078'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,7 km.,Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,15 km.,Arena,Montaña,Sí,ZEC,-15.3812,27.9761,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2955
-1712060.3726,3244234.1163,2925,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2956,Tufia, , ,La playa Tufia situada en Telde es una playa de arena de 40 metros de longitud.,40 metros,20 metros, ,Medio,Semiurbana,No, ,Oscura,Aguas tranquilas,Sí,No,No, , , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,GC-1,Sí,"Urbano, Línea 2",No, , ,No,No,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,462654,3093095,28,"15º 22' 47,208'' W","27º 57' 44,988'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,7 km.,Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,15 km.,Arena,Urbana,Sí,ZEC,-15.3797,27.9624,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2956
-1712149.4281,3242620.9874,2926,Canarias,Las Palmas,Gran Canaria,35026,Telde,http://www.telde.es,2957,Ojos de Garza, , ,La playa Ojos de Garza situada en Telde es una playa compuesta de arena de 450 metros de longitud.,450 metros,45 metros, ,Medio,Semiurbana,No, ,Dorada,Oleaje moderado,No,No,No, , , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,GC-1,Sí,"Urbano, Línea 2",No, , ,No,Sí,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,462571,3091678,28,"15º 22' 50,156'' W","27º 56' 58,638'' N",Muelle de Taliarte,http://www.grancanaria.com/patronato_turismo/30246.0.html?id_puerto_deportivo=7&idioma=1&tipo_descripcion=2,8 km.,Hospital Universitario Insular de Las Palmas,"Avda. Alcalde Díaz Saavedra Navarro, s/n (Las Palmas de Gran Canaria)",928444000,17 km.,Arena,Urbana,No, ,-15.3805,27.9496,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2957
-1542687.7673,3298904.1108,2927,Canarias,Las Palmas,Fuerteventura,35003,Antigua,http://www.ayto-antigua.es,2958,Caleta de Fuste,El Castillo, ,La playa Caleta de Fuste situada en Antigua es una playa de arena de 700 metros de longitud. La playa cuenta con servicios básicos como acceso para discapacitados y aparcamiento.,700 metros,40 metros, ,Medio,Semiurbana,Sí, ,Dorada,Ventosa / Aguas tranquilas,Sí,No,No, , , ,No, , , , ,A pie fácil / Coche, ,Sí,FV-2,Sí,"Interurbano, Línea 3",Sí, , ,No, ,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,611856,3141523,28,"13º 51' 29,568'' W","28º 23' 43,369'' N",Caleta de Fuste, ,"0,1 km.",Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,12 km.,Arena,Semiurbana,No, ,-13.8582,28.3953,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2958
-1544212.8443,3295146.27,2928,Canarias,Las Palmas,Fuerteventura,35003,Antigua,http://www.ayto-antigua.es,2959,El Muellito,Salinas, ,La playa El Muellito situada en Antigua es una playa compuesta de arena y bolos de 180 metros de longitud.,180 metros,17 metros, ,Bajo,Semiurbana,No, ,Dorada,Aguas tranquilas,No,No,No, , , ,No, , , , ,A pie fácil / Coche, , , ,Sí,"Interurbano, Línea 2",No, , ,No, ,No,No,Sí,Sí,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,610545,3138220,28,"13º 52' 19,09'' W","28º 21' 56,330'' N",Caleta de Fuste, , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,15 km.,Arena / Bolos,Semiurbana,No, ,-13.8719,28.3656,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2959
-1546806.5885,3289909.8219,2929,Canarias,Las Palmas,Fuerteventura,35003,Antigua,http://www.ayto-antigua.es,2960,Pozo Negro, , ,La playa Pozo Negro situada en Antigua es una playa compuesta de arena y bolos de 310 metros de longitud.,310 metros,12 metros, ,Bajo,Semiurbana,No, ,Oscura,Ventosa / Oleaje moderado,No,No,No, , , ,No, , , , ,A pie fácil / Coche, , ,FV-420,Sí,"Interurbano, Línea 10",No, , ,No, ,No,No,Sí,No,No,No,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,608304,3133612,28,"13º 53' 42,74'' W","28º 19' 27,410'' N",Caleta de Fuste, ,"22,5 km.",Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,32 km.,Arena / Bolos,Semiurbana,No, ,-13.8952,28.3242,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2960
-1543711.9066,3342404.8595,2930,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2961,Corralejo, , ,La playa Corralejo situada en La Oliva es una playa de arena de 195 metros de longitud.,195 metros,25 metros, ,Medio,Urbana,Sí, ,Dorada,Ventosa / Aguas tranquilas,Sí,No,No, , , ,No,Sí, ,Sí, ,A pie fácil / Coche, ,Sí,FV-101,Sí,"Urbano, Línea 6,7 y 8",Sí, , ,No, ,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,No,No,No,No,No,Emergencias (112).,610596,3179540,28,"13º 52' 02,695'' W","28º 44' 18,866'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,"0,25 km.",Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,32 km.,Arena,Urbana,No, ,-13.8674,28.7385,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2961
-1560365.3024,3336743.7524,2931,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2962,La Barra, , ,La playa La Barra situada en La Oliva es una playa de arena de 60 metros de longitud.,60 metros,20 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil,No, , ,Sí,"Urbano, Línea 2",No, , ,No, ,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,"Parece coincidir con Playa Chica. Junto a ésta, al sur, existe una Punta la Barra, que cierra Playa Chica y forma a la misma. Emergencias (112).",596027,3174469,28,"14º 01' 01,508'' W","28º 41' 38,216'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,22 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,41 km.,Arena,Acantilado,No, ,-14.017,28.6939,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2962
-1560409.8302,3337682.8722,2932,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2963,El Islote, , ,La playa El Islote situada en La Oliva es una playa de arena de 75 metros de longitud.,75 metros,20 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-10,Sí,"Urbano, Línea 7 Y 8, hasta el cotillo",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Playa de fácil acceso en coche o a pie. Distancia 2 Km aprox. desde el Cotillo. Emergencias (112).,595982,3175288,28,"14º 01' 02,696'' W","28º 42' 04,901'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,22 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,43 km.,Arena,Dunas,No, ,-14.0174,28.7013,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2963
-1560510.0178,3338177.8405,2933,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2964,El Río, , ,La playa El Río situada en La Oliva es una playa de arena de 390 metros de longitud.,390 metros,70 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-10,Sí,"Urbano, Línea 7 Y 8, hasta el cotillo",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Playa de fácil acceso en coche o a pie. Distancia 2,3 Km aprox. desde el Cotillo por carriles. Emergencias (112).",595890,3175720,28,"14º 01' 05,992'' W","28º 42' 18,929'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,22 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,43 km.,Arena,Dunas,No, ,-14.0183,28.7052,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2964
-1559196.4478,3338850.5192,2934,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2965,Los Charcos III, , ,La playa Los Charcos III situada en La Oliva es una playa compuesta de arena y grava de 210 metros de longitud.,210 metros,50 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-10,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Playa de fácil acceso por pista de tierra en coche o a pie. Distancia 3,3 Km aprox. desde el Cotillo por carriles. Se practica el surf. Emergencias (112).",597038,3176316,28,"14º 00' 23,724'' W","28º 42' 38,050'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,23 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,45 km.,Arena / Grava,Dunas,No, ,-14.0065,28.7105,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2965
-1559007.2047,3338926.6737,2935,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2966,Los Charcos II, , ,La playa Los Charcos II situada en La Oliva es una playa compuesta de arena y grava de 290 metros de longitud.,290 metros,65 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-10,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Playa de fácil acceso por pista de tierra en coche o a pie. Distancia 3,5 Km aprox. desde el Cotillo por carriles. Se practica el surf. Emergencias (112).",597203,3176384,28,"14º 00' 17,366'' W","28º 42' 40,116'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,23 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,45 km.,Arena / Grava,Dunas,No, ,-14.0048,28.7111,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2966
-1559018.3366,3339129.7544,2936,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2967,Los Charcos I, , ,La playa Los Charcos I situada en La Oliva es una playa compuesta de arena y grava de 100 metros de longitud.,100 metros,70 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-10,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Playa de fácil acceso por pista de tierra en coche o a pie. Distancia 3,6 Km aprox. desde el Cotillo por carriles. Se practica el surf. Emergencias (112).",597192,3176561,28,"14º 00' 17,754'' W","28º 42' 45,837'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,23 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,45 km.,Arena / Grava,Dunas,No, ,-14.0049,28.7127,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2967
-1558250.2321,3340030.9624,2937,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2968,El Charcón, , ,La playa El Charcón situada en La Oliva es una playa de arena de 325 metros de longitud.,325 metros,40 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-10,Sí,"Urbano, Línea 7 Y 8, hasta el cotillo",No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Playa de fácil acceso por pista de tierra en coche o a pie. Distancia 5 Km aprox. desde el Cotillo por carriles. Emergencias (112).,597859,3177354,28,"13º 59' 52,851'' W","28º 43' 11,615'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,24 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,48 km.,Arena / Roca / Grava,Dunas,No, ,-13.998,28.7198,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2968
-1556268.7452,3341008.398,2938,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2969,Beatriz, , ,La playa Beatriz situada en La Oliva es una playa compuesta de arena y grava de 200 metros de longitud.,200 metros,18 metros, ,Bajo,Aislada,No, ,Blanca,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-109,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Playa de fácil acceso por una pista de tierra en coche o a pie. Distancia 6 Km aprox. desde el Cotillo por carriles. Emergencias (112).,599591,3178222,28,"13º 58' 48,891'' W","28º 43' 39,177'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,23 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,48 km.,Arena / Grava,Dunas,No, ,-13.9802,28.7275,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2969
-1555133.2864,3341541.575,2939,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2970,Punta Blanca, , ,"La playa Punta Blanca situada en La Oliva es una playa compuesta de arena, grava y bolos de 90 metros de longitud.",90 metros,12 metros, ,Bajo,Aislada,No, ,Dorada,Ventosa / Aguas tranquilas,No,Sí,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,FV-109,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,"Playa de fácil acceso por pista de tierra en coche o a pie. Distancia 8 Km aprox. desde el Cotillo por carriles, y a 2 km de Majanicho. Emergencias (112).",600583,3178695,28,"13º 58' 12,215'' W","28º 43' 54,138'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,"21,5 km.",Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,48 km.,Arena / Bolos / Grava,Dunas,No, ,-13.97,28.7317,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2970
-1551482.0071,3342455.6427,2940,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2971,El Majanicho, , ,La playa El Majanicho situada en La Oliva es una playa compuesta de arena y bolos de 150 metros de longitud.,150 metros,20 metros, ,Bajo,Aislada,No, ,Dorada,Ventosa / Aguas tranquilas,Sí,No,No, , , ,No,No, ,No, ,Coche, , ,FV-109,No, ,No, , ,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112).,603779,3179521,28,"13º 56' 14,248'' W","28º 44' 20,161'' N", , , ,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,42 km.,Arena / Bolos,Semiurbana,No, ,-13.9372,28.7389,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2971
-1543622.851,3341808.1716,2941,Canarias,Las Palmas,Fuerteventura,35014,La Oliva,http://www.laoliva.es,2972,La Goleta,Grandes Playas, ,La playa La Goleta situada en La Oliva es una playa de arena de 150 metros de longitud.,150 metros,30 metros, ,Alto,Urbana,No, ,Dorada,Ventosa / Aguas tranquilas,No,No,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,Sí,FV-1,Sí,"Urbano, Línea 6, 7 y 8",No, , ,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,No,No,Sí,De fácil acceso. Emergencias (112).,610679,3179020,28,"13º 52' 00,115'' W","28º 44' 01,753'' N",Puerto de Corralejo,http://www.puertoscanarios.es/Inicio/PuertosGestionados/Corralejo.html,3 km.,Hospital General de Fuerteventura,"Ctra. del Aeropuerto, Km 1 (Puerto del Rosario)",928862000,32 km.,Arena,Urbana,No, ,-13.8666,28.7338,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=2972
