X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM,Longitud_num,Anchura_num,Distancia_Hosp_num,Fact_Paseo,Fact_Mar,Fact_Ocup,Fact_Urb,Fact_Bandera,Fact_Auxilio,Fact_Nudismo,Fact_Es_Arena,Fact_Dificultad_Acceso,Seguridad,Paradisiaca,Cluster_ID
-1823034.7729,3285876.3653,26,Canarias,Santa Cruz de Tenerife,Tenerife,38020,Güímar,http://www.guimar.es,692,El Puertito,Playa de Güímar, ,"Playa pequeña situada en el puerto de Guímar, que dispone de paseo marítimo y ofrece aguas tranquilas al numeroso público que la visita.",100 metros,45 metros, ,Alto,Urbana,Sí, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,Sí, ,A pie fácil,Sí,Sí, ,Sí,Interurbano,No, , ,Sí, ,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,No,No,No,No,No,Emergencias (112).,365009.0,3130351.0,28,16° 22' 35.93'' W,28° 17' 32.40'' N,Puerto Deportivo Radazul,http://www.puertodeportivoradazul.com, ,Hospital Universitario Nuestra Señora de Candelaria,"Ctra. del Rosario, 145 (Santa Cruz de Tenerife)",922602000, ,Arena / Grava,Urbana,No, ,-16.3766,28.2923,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=692,100.0,45.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.679871794871795,0.3701282051282051,0
-2001513.3125,3203761.9046,489,Canarias,Santa Cruz de Tenerife,El Hierro,38901,El Pinar de El Hierro,http://www.elpinardeelhierro.com,597,La Restinga, , ,"Playa situada en el pueblecito de pescadores de La Restinga, en el extremo sur de la isla, siendo la base de la flota pesquera de la isla. Sus centros de buceo deportivo permanecen abiertos todo el año.",50 metros,10 metros, ,Medio,Semiurbana,Sí, ,Oscura,Aguas tranquilas,Sí,No,No, , , ,Sí,Sí,Medios materiales,No, ,A pie fácil,Sí,Sí,Carretera a la Restinga,Sí,Interurbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,Hay varios restaurantes en los que puede degustarse pescado del día. Existe una zona con señalización de peligro por desprendimientos. Emergencias (112).,205967.0,3060962.0,28,17° 58' 47.75'' W,27° 38' 27.16'' N, , , ,Hospital Insular del Hierro,"Doctor Quintero, s/n (Valverde)",922554451,40 km.,Arena / Grava,Urbana,Sí,Reserva de la Biosfera,-17.9799,27.6408,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=597,50.0,10.0,40.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.9521534115601911,0.6308974358974359,2
-2017309.5483,3219591.7113,490,Canarias,Santa Cruz de Tenerife,El Hierro,38013,Frontera,http://www.aytofrontera.org,601,Arenas Blancas, , ,Playa de arena que no cuenta con servicios.,50 metros,10 metros, ,Bajo,Aislada,No, ,Blanca,Oleaje moderado,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,Sí,No,Carretera al Verodal,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,192311.0,3075267.0,28,18° 07' 18.57'' W,27° 46' 0.47'' N, , , ,Hospital Insular del Hierro,"Doctor Quintero, s/n (Valverde)",922554451,58 km.,Arena / Roca,Acantilado,Sí,LIC/ZEC/ZEPA/Hábitats Naturales de Interés Comunitario/Parque Rural/Reserva de la Biosfera,-18.1218,27.7667,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=601,50.0,10.0,58.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.26952629291612346,0.7808974358974359,3
-2020582.3413,3217126.1398,491,Canarias,Santa Cruz de Tenerife,El Hierro,38013,Frontera,http://www.aytofrontera.org,602,El Verodal, , ,"Una de las mayores playas de la isla de El Hierro, con arena roja y fuerte oleaje.",150 metros,10 metros, ,Bajo,Aislada,No, , ,Oleaje fuerte,No,No,Sí,en la playa, , ,No,Sí,Medios materiales,Sí, ,A pie fácil / Coche,Sí,No,Carretera al Verodal,No, ,Sí,No vigilado,Entre 50 y 100 plazas,No,No,No,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,"Dispone de una zona de recreo, con asaderos y mesas. Playa con señalización del Ayuntamiento y del Ministerio de Agricultura, Alimentación y Medio Ambiente por peligro por desprendimientos. Emergencias (112).",189356.0,3073168.0,28,"18º 09' 04,592'' W","27º 44' 49,664'' N", , , ,Hospital Insular del Hierro,"Doctor Quintero, s/n (Valverde)",922554451,60 km.,Grava,Montaña,Sí,LIC/ZEC/ZEPA/Parque Rural/Reserva de la Biosfera,-18.1512,27.7471,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=602,150.0,10.0,60.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4135506301607997,0.561025641025641,1
-2014771.4639,3218283.3936,492,Canarias,Santa Cruz de Tenerife,El Hierro,38013,Frontera,http://www.aytofrontera.org,603,Charco Azul,Sabinosa, ,"Pequeña cala cerca de uno de los pueblos más pintorescos de la isla, con casas antiguas bien conservadas, del más puro estilo herreño.",30 metros,30 metros, ,Bajo,Aislada,No, , ,Oleaje moderado,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,Sí,No,Carretera a Sabinosa,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,194531.0,3074057.0,28,"18º 05' 56,578'' W","27º 45' 22,752'' N", , , ,Hospital Insular del Hierro,"Doctor Quintero, s/n (Valverde)",922554451,50 km.,Roca,Acantilado,No, ,-18.099,27.7563,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=603,30.0,30.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46727509778357235,0.6865384615384615,1
-1914372.4151,3273997.965,625,Canarias,Santa Cruz de Tenerife,La Gomera,38002,Agulo,http://www.agulo.org,565,San Marcos, , ,"Situada a escasa distancia del núcleo urbano, es una playa resguardada de roca y arena negra. No ofrece ningún tipo de equipamiento",150 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie,Sí,No,GM-1,Sí,Interurbano,No, , ,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Zona Recreativa (merenderos). Emergencias (112).,284343.0,3121124.0,28,17° 11' 49.79'' W,28° 11' 54.200'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,33 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,33 km.,Arena / Roca,Acantilado,No, ,-17.1971,28.1983,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=565,150.0,30.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31832464146023476,0.6676923076923077,3
-1924836.4473,3254850.2548,626,Canarias,Santa Cruz de Tenerife,La Gomera,38003,Alajeró,http://www.ayuntamientoalajero.es,566,La Negra, , ,"Cala de pequeño tamaño encajada al final de un espectacular barranco, ofrece aguas limpias y cristalinas. Se suele acceder a ella en barco.",250 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie difícil,No,No,GM-3,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,274797.0,3104482.0,28,"17º 17' 28,243'' W","28º 02' 48,102'' N",Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,34 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,34 km.,Arena / Grava,Montaña,Sí,LIC/ZEC/ZEPA/Hábitats Naturales de Interés Comunitario/Paisaje Protegido/Reserva de la Biosfera,-17.2911,28.0466,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=566,250.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.41277270751847017,0.9228205128205128,3
-1922821.5645,3253500.7126,627,Canarias,Santa Cruz de Tenerife,La Gomera,38003,Alajeró,http://www.ayuntamientoalajero.es,567,La Cantera, , ,"Situada a los pies de un barranco, a esta cala sólo se puede acceder en barco, lo que permite disfrutar del bello entorno en un ambiente tranquilo.",300 metros,20 metros, ,Bajo,Aislada,No, , ,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie difícil / Barco,No,No,GM-3,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,276554.0,3103263.0,28,"17º 16' 23,060'' W","28º 02' 09,296'' N",Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,30 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,30 km.,Roca,Acantilado,Sí,ZEPA/Reserva de la Biosfera,-17.273,28.0359,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=567,300.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4152368535419383,0.8220512820512821,1
-1863065.2618,3259328.6699,628,Canarias,Santa Cruz de Tenerife,Tenerife,38001,Adeje,http://www.adeje.es,625,Torviscas, , ,"Playa unida a la de Fañabé, dotada de excelentes equipaciones y muy visitada por los bañistas, que encuentran en esta zona todo tipo de comodidades.",290 metros,50 metros, ,Alto,Urbana,Sí, ,Dorada,Aguas tranquilas,No,No,Sí,en la playa, , ,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí, ,Sí,Interurbano (Línea 467),Sí, ,Menos de 50 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,329407.0,3107514.0,28,"16º 44' 10,553'' W","28º 04' 55,589'' N",Puerto Colón,http://www.puertocolon.com/,"0,05 km.",Hospital Quirónsalud Costa Adeje,Urbanización San Eugenio s/n (Adeje),922752626,"1,8 km.",Arena,Urbana,No, ,-16.7362,28.0821,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=625,290.0,50.0,1.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7676988265971317,0.3815384615384615,2
-1862697.9075,3258041.7625,629,Canarias,Santa Cruz de Tenerife,Tenerife,38001,Adeje,http://www.adeje.es,626,El Bobo, , ,"Pequeña playa de arena oscura con buenos servicios, ubicada en una zona dotada de todo tipo de equipamientos.",130 metros,50 metros, ,Alto,Urbana,Sí, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil / Coche,Sí,Sí, ,Sí,Interurbano (Línea 467),Sí, , ,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,Emergencias (112).,329716.0,3106379.0,28,16° 43' 58.60'' W,28° 04' 19.060'' N,Puerto Colón,http://www.puertocolon.com/,"0,5 km.",Hospital Quirónsalud Costa Adeje,Urbanización San Eugenio s/n (Adeje),922752626,"0,6 km.",Arena,Urbana,No, ,-16.7329,28.0719,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=626,130.0,50.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.47641242937853107,0.3733333333333333,0
-1862965.0743,3259038.4743,630,Canarias,Santa Cruz de Tenerife,Tenerife,38001,Adeje,http://www.adeje.es,627,La Pinta, , ,"Resguardada playa con todo tipo de infraestructuras, que la convierten en uno de los principales focos de turismo de esta zona de la isla",180 metros,45 metros, ,Alto,Urbana,Sí, ,Dorada,Aguas tranquilas,No,No,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí, ,Sí,Interurbano (Línea 467),Sí, ,Más de 100 plazas,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,329492.0,3107258.0,28,16° 44' 7.16'' W,28° 04' 47.410'' N,Puerto Colón,http://www.puertocolon.com/,5 km.,Hospital Quirónsalud Costa Adeje,Urbanización San Eugenio s/n (Adeje),922752626,"1,2 km.",Arena,Urbana,No, ,-16.7353,28.0798,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=627,180.0,45.0,1.2,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7752607561929596,0.3742307692307692,0
-1862720.1714,3257625.4363,631,Canarias,Santa Cruz de Tenerife,Tenerife,38001,Adeje,http://www.adeje.es,628,Troya,Las Américas, ,"Playa con un alto nivel de equipamientos y rodeada de todo tipo de infraestructuras hoteleras, lo que la convierte en uno de los núcleos turísticos de la isla.",400 metros,55 metros, ,Alto,Urbana,Sí, ,Oscura,Aguas tranquilas,No,No,No, , , ,No,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí, ,Sí,Interurbano (Línea 467),Sí, , ,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,Emergencias (112).,329691.0,3106014.0,28,16° 43' 59.30'' W,28° 04' 06.970'' N,Puerto Colón,http://www.puertocolon.com/,"0,7 km.",Hospital Quirónsalud Costa Adeje,Urbanización San Eugenio s/n (Adeje),922752626,"1,1 km.",Arena,Urbana,No, ,-16.7331,28.0686,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=628,400.0,55.0,1.1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7606877444589308,0.3888461538461538,0
-1842738.3228,3252907.9655,632,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,677,La Tejita, , ,Playa de un kilómetro de longitud enclavada en el Paraje Natural Protegido que conforma la llamativa Montaña Roja,1.000 metros,33 metros, ,Medio,Aislada,No, ,Oscura,Oleaje moderado / Ventosa,No,Sí,Sí,en la playa, , ,No,Sí, ,Sí, ,A pie fácil,Sí,No, ,Sí,"Interurbano, Línea 470",Sí, ,Más de 100 plazas,Sí, ,No,No,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,Emergencias (112).,347280.0,3101632.0,28,16° 33' 13.06'' W,28° 01' 52.60'' N,Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Arena,Montaña,Sí,LIC/ZEC/ZEPA/Hábitats naturales de Interés Comunitario/Reserva Natural Especial,-16.5536,28.0312,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=677,1.0,33.0,0.0,0.0,0.75,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.713948717948718,0.573551282051282,3
-1841502.6764,3253399.8177,633,Canarias,Santa Cruz de Tenerife,Tenerife,38017,Granadilla de Abona,http://www.granadilladeabona.org,678,Montaña Roja, , ,"A los pies de la Montaña Roja encontramos esta recoleta playa, que permite disfrutar de un entorno agradable dentro de un Paraje Natural Protegido.",50 metros,31 metros, ,Medio,Aislada,No, ,Dorada,Oleaje moderado / Ventosa,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie fácil,No,No, ,Sí,"Interurbano, Línea 470",Sí, ,Entre 50 y 100 plazas,No, ,No,No,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,348376.0,3102050.0,28,16° 32' 33.17'' W,28° 02' 06.53'' N,Puerto Deportivo Marina San Miguel (Amarilla Golf & Marina),http://www.marinasanmiguel.com, ,Clínica San Eugenio,Urbanización San Eugenio (Adeje),922752626, ,Arena,Montaña,Sí,LIC/ZEC/ZEPA/Hábitats naturales de Interés Comunitario/Reserva Natural Especial,-16.5425,28.0351,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=678,50.0,31.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.41210256410256413,0.5753974358974359,3
-1918591.4238,3252075.6409,682,Canarias,Santa Cruz de Tenerife,La Gomera,38003,Alajeró,http://www.ayuntamientoalajero.es,568,Ereses, , ,"Cala aislada y rocosa situada al fondo de un barranco, entre acantilados.",250 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,Barco,No,No,GM-3,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,280268.0,3101942.0,28,17° 14' 06.08'' W,28° 01' 28.780'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,40 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,40 km.,Arena / Bolos,Montaña,Sí,Sitio de Interés Científico,-17.235,28.0246,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=568,250.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4102303346371142,0.9228205128205128,3
-1914216.5678,3252630.5183,683,Canarias,Santa Cruz de Tenerife,La Gomera,38003,Alajeró,http://www.ayuntamientoalajero.es,569,Santiago, , ,"Playa de aguas claras y limpias muy frecuentada en verano. La zona cuenta con numerosos hoteles, restaurantes, etc.",1.000 metros,10 metros, ,Medio,Urbana,Sí, ,Oscura,Aguas tranquilas,Sí,No,No, ,Sí, ,Sí,Sí,Medios humanos y materiales,Sí, ,A pie fácil,Sí,Sí,GM-3,Sí,Urbano,Sí, ,Entre 50 y 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,No,No,No,Emergencias (112).,284141.0,3102359.0,28,17° 11' 44.57'' W,28° 01' 44.490'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,35 km.,Centro de Salud Playa de Santiago,"Junta, s/n (Alajero)",922895160,"0,2 km.",Arena / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario/Reserva de la Biosfera,-17.1957,28.029,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=569,1.0,10.0,0.2,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.9965306388526727,0.5033846153846153,2
-1912435.456,3271484.6236,684,Canarias,Santa Cruz de Tenerife,La Gomera,38021,Hermigua,http://www.hermigua.org,571,Santa Catalina, , ,Playa amplia con bajo grado de ocupación y de fuerte oleaje. No ofrece ningún tipo de servicio.,1.000 metros,35 metros, ,Medio,Aislada,No, , ,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,Sí, ,A pie fácil / Coche,Sí,No,Carretera a la Playa,Sí,Interurbano,Sí, ,Menos de 50 plazas,No, ,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,286012.0,3118888.0,28,"17º 10' 46,946'' W","28º 10' 42,447'' N",Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,22 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,23 km.,Bolos / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario/Reserva de la Biosfera,-17.1797,28.1784,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=571,1.0,35.0,23.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.12853628857018687,0.41171794871794876,1
-1912847.3381,3253387.2059,685,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,572,Tapahuga, , ,"Playa cercana al núcleo urbano de Santiago, que disfruta de aguas tranquilas. No está dotada de infraestructuras.",350 metros,30 metros, ,Bajo,Aislada,No, , ,Aguas tranquilas,No,No,No, , , ,No,No, ,No, ,A pie difícil / Coche,Sí,No,GM-3,No, ,Sí, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,285363.0,3103002.0,28,17° 11' 00.510'' W,28° 02' 6.290'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,35 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,35 km.,Arena / Bolos / Grava,Semiurbana,Sí,Reserva de la Biosfera,-17.1834,28.035,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=572,350.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.40722077357670583,0.927948717948718,3
-1912535.6435,3253752.9533,686,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,573,El Medio, , ,"Situada entre barrancos, esta pequeña cala goza de tranquilidad pero no ofrece al visitante ningún tipo de servicio.",350 metros,50 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie difícil / Coche,Sí,No,GM-3,No, ,Sí, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,285644.0,3103319.0,28,17° 10' 50.440'' W,28° 02' 16.58'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,36 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,36 km.,Arena / Grava,Montaña,Sí,Reserva de la Biosfera,-17.1806,28.0379,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=573,350.0,50.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4001303780964798,0.9346153846153847,3
-1912090.3656,3253904.3,687,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,574,Chinguarime, , ,"Encajada al fondo de un barranco, a esta playa sólo se puede acceder en barco. A cambio permite disfrutar del entorno en un ambiente tranquilo.",800 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,A pie difícil / Barco,No,No,GM-3,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,286040.0,3103445.0,28,17° 10' 35.980'' W,28° 02' 20.85'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,14 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,14 km.,Arena / Grava,Montaña,Sí,Reserva de la Biosfera,-17.1766,28.0391,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=574,800.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3930421555845285,0.951025641025641,3
-1910197.9342,3255140.3608,688,Canarias,Santa Cruz de Tenerife,La Gomera,38036,San Sebastián de la Gomera,http://www.sansebastiangomera.org,576,El Guincho, , ,"Enclavada al fondo de uno de los barrancos que caracterizan esta zona, el acceso sólo se puede realizar en barco, lo que le confiere una gran tranquilidad.",200 metros,30 metros, ,Bajo,Aislada,No, ,Oscura,Aguas tranquilas,No,No,Sí,en la playa, , ,No,No, ,No, ,Barco,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112).,287730.0,3104501.0,28,17° 09' 34.57'' W,28° 02' 56.26'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,10 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,"4,2 km.",Arena / Grava,Montaña,No, ,-17.1596,28.0489,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=576,200.0,30.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4279639287266406,0.9202564102564103,3
